order_id,order_date,quarter,region,sales_rep,product_category,product_name,customer_type,deal_size,quantity,unit_price,discount_pct,deal_value,deal_status,sale_unit_price,revenue,unit_cost,cost,gross_profit,discount_band
ORD-101948,2024-06-10,2024-Q2,South,Kayla Mendez,Hardware & Fasteners,"Anchor Bolts 5/8""",DIY/Individual,Small,532,3.19,0.1762,1697.08,Won,2.63,1399.16,2.68,1425.76,-26.6,15-20%
ORD-105015,2024-06-10,2024-Q2,West,Maya Iyer,Windows & Doors,Commercial Storefront Unit,General Contractor,Large,241,280.5,0.0328,67600.5,Won,271.3,65383.3,185.13,44616.33,20766.97,0-5%
ORD-106595,2024-06-10,2024-Q2,Central,Leo Castellano,Insulation,Mineral Wool R-23,Homebuilder,Medium,251,28.92,0.0,7258.92,Won,28.92,7258.92,21.98,5516.98,1741.94,0-5%
ORD-100387,2024-06-10,2024-Q2,North,Priya Nadella,Insulation,Rigid Foam R-10 4x8,Homebuilder,Small,102,25.13,0.024,2563.26,Lost,24.53,0.0,19.1,0.0,0.0,0-5%
ORD-104900,2024-06-10,2024-Q2,West,Maya Iyer,Lumber,2x4 SPF Stud 8ft,Retailer,Medium,1535,7.96,0.093,12218.6,Won,7.22,11082.7,6.85,10514.75,567.95,5-10%
ORD-103292,2024-06-10,2024-Q2,East,Devon Park,Windows & Doors,Commercial Storefront Unit,Homebuilder,Large,121,311.88,0.0678,37737.48,Lost,290.73,0.0,205.84,0.0,0.0,5-10%
ORD-104889,2024-06-10,2024-Q2,West,Julia Reyes,Concrete & Masonry,Brick Modular (pallet),Homebuilder,Medium,631,24.05,0.1164,15175.55,Won,21.25,13408.75,18.76,11837.56,1571.19,10-15%
ORD-100311,2024-06-10,2024-Q2,North,Tom Becker,Hardware & Fasteners,"Anchor Bolts 5/8""",Homebuilder,Small,1239,2.82,0.0365,3493.98,Won,2.72,3370.08,2.37,2936.43,433.65,0-5%
ORD-101998,2024-06-10,2024-Q2,South,Kayla Mendez,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,906,6.26,0.1372,5671.56,Lost,5.4,0.0,5.38,0.0,0.0,10-15%
ORD-101935,2024-06-10,2024-Q2,South,Ronnie Prewitt,Windows & Doors,Fiberglass Entry Door,General Contractor,Medium,94,259.26,0.0613,24370.44,Lost,243.37,0.0,171.11,0.0,0.0,5-10%
ORD-104984,2024-06-10,2024-Q2,West,Ava Thornton,Lumber,"Plywood CDX 3/4""",General Contractor,Medium,1288,6.32,0.0393,8140.16,Lost,6.07,0.0,5.44,0.0,0.0,0-5%
ORD-103379,2024-06-10,2024-Q2,East,Andre Coleman,Concrete & Masonry,Concrete Mix 80lb,Homebuilder,Large,1448,21.99,0.0,31841.52,Won,21.99,31841.52,17.15,24833.2,7008.32,0-5%
ORD-100254,2024-06-10,2024-Q2,North,Priya Nadella,Insulation,Spray Foam Kit 600bf,Retailer,Small,65,25.1,0.1062,1631.5,Lost,22.43,0.0,19.08,0.0,0.0,10-15%
ORD-100365,2024-06-10,2024-Q2,North,Tom Becker,Insulation,Blown-In Cellulose,Homebuilder,Medium,810,24.37,0.0734,19739.7,Lost,22.58,0.0,18.52,0.0,0.0,5-10%
ORD-104987,2024-06-10,2024-Q2,West,Sam Kowalski,Windows & Doors,Fiberglass Entry Door,General Contractor,Medium,55,322.47,0.0732,17735.85,Won,298.85,16436.75,212.83,11705.65,4731.1,5-10%
ORD-104919,2024-06-10,2024-Q2,West,Cole Sanderson,Hardware & Fasteners,Joist Hangers 2x8,Retailer,Small,831,2.8,0.1009,2326.8,Lost,2.52,0.0,2.35,0.0,0.0,10-15%
ORD-102026,2024-06-11,2024-Q2,South,Sharon Dell,Flooring,LVP Waterproof (sqft),Retailer,Large,583,45.03,0.1042,26252.49,Lost,40.34,0.0,30.62,0.0,0.0,10-15%
ORD-104912,2024-06-11,2024-Q2,West,Ava Thornton,Flooring,Laminate 12mm,Homebuilder,Large,577,47.95,0.0636,27667.15,Won,44.9,25907.3,32.61,18815.97,7091.33,5-10%
ORD-105030,2024-06-11,2024-Q2,West,Cole Sanderson,Roofing,Underlayment Synthetic,General Contractor,Large,281,89.53,0.0653,25157.93,Won,83.69,23516.89,62.67,17610.27,5906.62,5-10%
ORD-106635,2024-06-11,2024-Q2,Central,DerekSullivan,Insulation,Spray Foam Kit 600bf,Homebuilder,Medium,712,24.49,0.0893,17436.88,Lost,22.3,0.0,18.61,0.0,0.0,5-10%
ORD-101928,2024-06-11,2024-Q2,South,Ronnie Prewitt,Windows & Doors,Commercial Storefront Unit,Homebuilder,Enterprise,313,333.98,0.1316,104535.74,Lost,290.02,0.0,220.43,0.0,0.0,10-15%
ORD-102052,2024-06-11,2024-Q2,South,Kayla Mendez,Concrete & Masonry,Concrete Block 8x8x16,Retailer,Medium,918,22.03,0.073,20223.54,Won,20.42,18745.56,17.18,15771.24,2974.32,5-10%
ORD-106646,2024-06-11,2024-Q2,Central,Owen Fletcher,Roofing,TPO Membrane 60mil,General Contractor,Large,366,93.63,0.0412,34268.58,Won,89.77,32855.82,65.54,23987.64,8868.18,0-5%
ORD-104963,2024-06-11,2024-Q2,West,Sam Kowalski,Insulation,Fiberglass Batt R-13,Homebuilder,Medium,895,27.77,0.0149,24854.15,Lost,27.36,0.0,21.11,0.0,0.0,0-5%
ORD-104881,2024-06-11,2024-Q2,West,Julia Reyes,Hardware & Fasteners,"Structural Screws 6""",Retailer,Small,980,2.95,0.0887,2891.0,Lost,2.69,0.0,2.48,0.0,0.0,5-10%
ORD-106583,2024-06-11,2024-Q2,Central,Leo Castellano,Roofing,TPO Membrane 60mil,General Contractor,Medium,147,95.64,0.0544,14059.08,Won,90.44,13294.68,66.95,9841.65,3453.03,5-10%
ORD-100350,2024-06-12,2024-Q2,North,Tom Becker,Roofing,TPO Membrane 60mil,Homebuilder,Large,733,97.1,0.0849,71174.3,Lost,88.86,0.0,67.97,0.0,0.0,5-10%
ORD-100195,2024-06-12,2024-Q2,North,Marcus Preston,Windows & Doors,Sliding Patio Door,Homebuilder,Large,102,300.58,0.0663,30659.16,Lost,280.65,0.0,198.38,0.0,0.0,5-10%
ORD-101902,2024-06-12,2024-Q2,South,Ronnie Prewitt,Drywall,"Cement Board 1/2""",DIY/Individual,Small,254,11.96,0.1459,3037.84,Lost,10.21,0.0,9.81,0.0,0.0,10-15%
ORD-104988,2024-06-12,2024-Q2,West,Maya Iyer,Hardware & Fasteners,Joist Hangers 2x8,Homebuilder,Small,1231,2.89,0.119,3557.59,Lost,2.55,0.0,2.43,0.0,0.0,10-15%
ORD-106509,2024-06-12,2024-Q2,Central,Hannah Voss,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,620,3.12,0.1007,1934.4,Lost,2.81,0.0,2.62,0.0,0.0,10-15%
ORD-100250,2024-06-12,2024-Q2,North,Tom Becker,Flooring,Laminate 12mm,General Contractor,Large,685,42.92,0.0644,29400.2,Won,40.16,27509.6,29.19,19995.15,7514.45,5-10%
ORD-106634,2024-06-12,2024-Q2,Central,Hannah Voss,Lumber,"OSB Sheathing 7/16""",General Contractor,Medium,1538,6.66,0.0654,10243.08,Lost,6.22,0.0,5.73,0.0,0.0,5-10%
ORD-104898,2024-06-12,2024-Q2,West,Brett Okafor,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,451,2.94,0.0407,1325.94,Lost,2.82,0.0,2.47,0.0,0.0,0-5%
ORD-100300,2024-06-12,2024-Q2,North,Priya Nadella,Flooring,Porcelain Tile 24x24,General Contractor,Medium,112,47.27,0.059,5294.24,Won,44.48,4981.76,32.14,3599.68,1382.08,5-10%
ORD-101958,2024-06-12,2024-Q2,South,Kayla Mendez,Concrete & Masonry,Brick Modular (pallet),Retailer,Medium,1123,21.41,0.0238,24043.43,Lost,20.9,0.0,16.7,0.0,0.0,0-5%
ORD-100208,2024-06-12,2024-Q2,North,Elena Vasquez,Flooring,Laminate 12mm,Government/Municipal,Large,1266,44.59,0.124,56450.94,Won,39.06,49449.96,30.32,38385.12,11064.84,10-15%
ORD-103378,2024-06-12,2024-Q2,East,Rachel Lindqvist,Insulation,Fiberglass Batt R-13,Retailer,Medium,476,27.61,0.0811,13142.36,Won,25.37,12076.12,20.98,9986.48,2089.64,5-10%
ORD-100202,2024-06-12,2024-Q2,North,Tom Becker,Concrete & Masonry,Concrete Mix 80lb,Retailer,Medium,861,24.22,0.096,20853.42,Won,21.89,18847.29,18.89,16264.29,2583.0,5-10%
ORD-103300,2024-06-12,2024-Q2,East,Andre Coleman,Flooring,Engineered Hardwood Oak,Government/Municipal,Large,596,48.51,0.0564,28911.96,Won,45.77,27278.92,32.99,19662.04,7616.88,5-10%
ORD-100281,2024-06-12,2024-Q2,North,Tom Becker,Hardware & Fasteners,"Anchor Bolts 5/8""",Government/Municipal,Small,920,2.85,0.0469,2622.0,Won,2.72,2502.4,2.39,2198.8,303.6,0-5%
ORD-103241,2024-06-13,2024-Q2,East,Andre Coleman,Flooring,Porcelain Tile 24x24,Retailer,Small,53,48.57,0.0118,2574.21,Won,47.99,2543.47,33.03,1750.59,792.88,0-5%
ORD-106479,2024-06-13,2024-Q2,Central,Leo Castellano,Insulation,Blown-In Cellulose,Government/Municipal,Large,974,29.15,0.0953,28392.1,Lost,26.37,0.0,22.15,0.0,0.0,5-10%
ORD-103325,2024-06-13,2024-Q2,East,Devon Park,Windows & Doors,Impact-Rated Window,General Contractor,Large,90,288.85,0.0401,25996.5,Lost,277.28,0.0,190.64,0.0,0.0,0-5%
ORD-100355,2024-06-13,2024-Q2,North,Dana Whitfield,Windows & Doors,Fiberglass Entry Door,Government/Municipal,Large,172,318.13,0.0725,54718.36,Lost,295.06,0.0,209.97,0.0,0.0,5-10%
ORD-104937,2024-06-14,2024-Q2,West,Julia Reyes,Lumber,2x6 Pressure-Treated 12ft,Government/Municipal,Medium,2861,5.94,0.0224,16994.34,Won,5.81,16622.41,5.11,14619.71,2002.7,0-5%
ORD-104939,2024-06-14,2024-Q2,West,Julia Reyes,Windows & Doors,Vinyl Double-Hung Window,Homebuilder,Medium,60,383.39,0.0421,23003.4,Won,367.26,22035.6,253.04,15182.4,6853.2,0-5%
ORD-106598,2024-06-14,2024-Q2,Central,Hannah Voss,Lumber,"OSB Sheathing 7/16""",Homebuilder,Medium,2324,5.91,0.0796,13734.84,Won,5.44,12642.56,5.08,11805.92,836.64,5-10%
ORD-104925,2024-06-14,2024-Q2,West,Brett Okafor,Windows & Doors,Sliding Patio Door,General Contractor,Large,179,306.44,0.0501,54852.76,Won,291.09,52105.11,202.25,36202.75,15902.36,5-10%
ORD-103353,2024-06-14,2024-Q2,East,Devon Park,Flooring,LVP Waterproof (sqft),General Contractor,Small,48,41.15,0.05,1975.2,Won,39.09,1876.32,27.98,1343.04,533.28,0-5%
ORD-101952,2024-06-14,2024-Q2,South,Ronnie Prewitt,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,202,3.28,0.1093,662.56,Lost,2.92,0.0,2.76,0.0,0.0,10-15%
ORD-103367,2024-06-14,2024-Q2,East,Nina Abrams,Insulation,Rigid Foam R-10 4x8,Homebuilder,Medium,693,27.3,0.0559,18918.9,Won,25.77,17858.61,20.75,14379.75,3478.86,5-10%
ORD-101963,2024-06-15,2024-Q2,South,Ronnie Prewitt,Lumber,"OSB Sheathing 7/16""",Retailer,Medium,1290,6.26,0.0918,8075.4,Lost,5.69,0.0,5.38,0.0,0.0,5-10%
ORD-106609,2024-06-15,2024-Q2,Central,Bianca Ruiz,Flooring,Laminate 12mm,DIY/Individual,Medium,338,45.72,0.0453,15453.36,Lost,43.65,0.0,31.09,0.0,0.0,0-5%
ORD-100214,2024-06-15,2024-Q2,North,Priya Nadella,Roofing,Ridge Vent 4ft,Homebuilder,Medium,214,86.26,0.0764,18459.64,Won,79.67,17049.38,60.38,12921.32,4128.06,5-10%
ORD-100298,2024-06-15,2024-Q2,North,Elena Vasquez,Drywall,"Drywall 1/2"" 4x8",Homebuilder,Medium,1490,14.06,0.0,20949.4,Won,14.06,20949.4,11.53,17179.7,3769.7,0-5%
ORD-100372,2024-06-15,2024-Q2,North,Marcus Preston,Windows & Doors,Commercial Storefront Unit,General Contractor,Medium,80,312.05,0.0973,24964.0,Lost,281.69,0.0,205.95,0.0,0.0,5-10%
ORD-104879,2024-06-15,2024-Q2,West,Julia Reyes,Insulation,Mineral Wool R-23,Homebuilder,Medium,796,29.5,0.108,23482.0,Lost,26.32,0.0,22.42,0.0,0.0,10-15%
ORD-100358,2024-06-15,2024-Q2,North,Tom Becker,Concrete & Masonry,Concrete Mix 80lb,General Contractor,Small,189,20.76,0.078,3923.64,Won,19.14,3617.46,16.19,3059.91,557.55,5-10%
ORD-105016,2024-06-15,2024-Q2,West,Brett Okafor,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,192,370.18,0.067,71074.56,Won,345.37,66311.04,244.32,46909.44,19401.6,5-10%
ORD-106647,2024-06-15,2024-Q2,Central,Owen Fletcher,Concrete & Masonry,Rebar #4 20ft,DIY/Individual,Medium,269,20.11,0.0712,5409.59,Won,18.68,5024.92,15.69,4220.61,804.31,5-10%
ORD-106506,2024-06-15,2024-Q2,Central,Leo Castellano,Roofing,Underlayment Synthetic,Homebuilder,Large,643,93.51,0.0493,60126.93,Won,88.9,57162.7,65.46,42090.78,15071.92,0-5%
ORD-104969,2024-06-15,2024-Q2,West,Ava Thornton,Roofing,TPO Membrane 60mil,Homebuilder,Large,519,113.35,0.0074,58828.65,Lost,112.51,0.0,79.34,0.0,0.0,0-5%
ORD-100382,2024-06-15,2024-Q2,North,Grant Holloway,Hardware & Fasteners,"Framing Nails 3.5"" (5000ct)",Retailer,Small,481,2.86,0.063,1375.66,Won,2.68,1289.08,2.4,1154.4,134.68,5-10%
ORD-103395,2024-06-15,2024-Q2,East,Devon Park,Roofing,Standing Seam Metal Panel,Homebuilder,Large,437,104.96,0.023,45867.52,Lost,102.54,0.0,73.47,0.0,0.0,0-5%
ORD-102002,2024-06-15,2024-Q2,South,Kayla Mendez,Roofing,Standing Seam Metal Panel,Retailer,Medium,216,100.55,0.1398,21718.8,Lost,86.49,0.0,70.38,0.0,0.0,10-15%
ORD-106473,2024-06-15,2024-Q2,Central,Owen Fletcher,Flooring,Engineered Hardwood Oak,Homebuilder,Medium,279,37.37,0.0466,10426.23,Lost,35.63,0.0,25.41,0.0,0.0,0-5%
ORD-101898,2024-06-15,2024-Q2,South,Travis Buford,Flooring,LVP Waterproof (sqft),Homebuilder,Small,87,45.93,0.2007,3995.91,Won,36.71,3193.77,31.23,2717.01,476.76,20-25%
ORD-101894,2024-06-16,2024-Q2,South,Miguel Santos,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Government/Municipal,Small,175,3.05,0.125,533.75,Lost,2.67,0.0,2.56,0.0,0.0,10-15%
ORD-101985,2024-06-16,2024-Q2,South,Wade Hutchins,Windows & Doors,Impact-Rated Window,DIY/Individual,Large,103,312.49,0.1076,32186.47,Lost,278.88,0.0,206.24,0.0,0.0,10-15%
ORD-100346,2024-06-16,2024-Q2,North,Dana Whitfield,Concrete & Masonry,Rebar #4 20ft,Retailer,Medium,478,24.77,0.0039,11840.06,Lost,24.67,0.0,19.32,0.0,0.0,0-5%
ORD-103348,2024-06-16,2024-Q2,East,Nina Abrams,Flooring,LVP Waterproof (sqft),General Contractor,Large,686,46.78,0.0641,32091.08,Lost,43.78,0.0,31.81,0.0,0.0,5-10%
ORD-100344,2024-06-16,2024-Q2,North,Grant Holloway,Concrete & Masonry,Rebar #4 20ft,Homebuilder,Large,1742,23.04,0.0416,40135.68,Lost,22.08,0.0,17.97,0.0,0.0,0-5%
ORD-106568,2024-06-16,2024-Q2,Central,Owen Fletcher,Flooring,Porcelain Tile 24x24,General Contractor,Large,1006,40.63,0.0637,40873.78,Lost,38.04,0.0,27.63,0.0,0.0,5-10%
ORD-104973,2024-06-16,2024-Q2,West,Brett Okafor,Concrete & Masonry,Brick Modular (pallet),DIY/Individual,Small,204,23.33,0.1018,4759.32,Won,20.96,4275.84,18.2,3712.8,563.04,10-15%
ORD-100242,2024-06-16,2024-Q2,North,Priya Nadella,Lumber,2x6 Pressure-Treated 12ft,DIY/Individual,Small,381,5.93,0.0135,2259.33,Lost,5.85,0.0,5.1,0.0,0.0,0-5%
ORD-103261,2024-06-16,2024-Q2,East,Rachel Lindqvist,Drywall,Drywall Tape 500ft,Government/Municipal,Medium,1827,13.61,0.0257,24865.47,Lost,13.26,0.0,11.16,0.0,0.0,0-5%
ORD-104942,2024-06-17,2024-Q2,West,Cole Sanderson,Windows & Doors,Fiberglass Entry Door,Retailer,Small,5,271.79,0.0908,1358.95,Won,247.11,1235.55,179.38,896.9,338.65,5-10%
ORD-104926,2024-06-17,2024-Q2,West,Julia Reyes,Insulation,Spray Foam Kit 600bf,Retailer,Small,58,27.51,0.1106,1595.58,Won,24.47,1419.26,20.91,1212.78,206.48,10-15%
ORD-101996,2024-06-17,2024-Q2,South,Travis Buford,Lumber,"Plywood CDX 3/4""",General Contractor,Small,348,6.6,0.1691,2296.8,Won,5.48,1907.04,5.68,1976.64,-69.6,15-20%
ORD-100304,2024-06-17,2024-Q2,North,Tom Becker,Hardware & Fasteners,"Structural Screws 6""",Retailer,Small,1110,3.19,0.0717,3540.9,Won,2.96,3285.6,2.68,2974.8,310.8,5-10%
ORD-102039,2024-06-17,2024-Q2,South,Ronnie Prewitt,Hardware & Fasteners,"Framing Nails 3.5"" (5000ct)",Retailer,Small,906,2.94,0.0833,2663.64,Won,2.7,2446.2,2.47,2237.82,208.38,5-10%
ORD-104902,2024-06-18,2024-Q2,West,Julia Reyes,Concrete & Masonry,Concrete Mix 80lb,Homebuilder,Medium,275,21.91,0.0446,6025.25,Won,20.93,5755.75,17.09,4699.75,1056.0,0-5%
ORD-101916,2024-06-18,2024-Q2,South,Kayla Mendez,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1662,6.5,0.1712,10803.0,Won,5.39,8958.18,5.59,9290.58,-332.4,15-20%
ORD-103248,2024-06-18,2024-Q2,East,Devon Park,Flooring,Laminate 12mm,Homebuilder,Medium,459,44.32,0.1195,20342.88,Won,39.02,17910.18,30.14,13834.26,4075.92,10-15%
ORD-106620,2024-06-18,2024-Q2,Central,Leo Castellano,Insulation,Blown-In Cellulose,General Contractor,Medium,918,26.34,0.0779,24180.12,Won,24.29,22298.22,20.02,18378.36,3919.86,5-10%
ORD-106550,2024-06-18,2024-Q2,Central,Bianca Ruiz,Lumber,2x4 SPF Stud 8ft,General Contractor,Medium,1661,5.66,0.0794,9401.26,Lost,5.21,0.0,4.87,0.0,0.0,5-10%
ORD-106627,2024-06-18,2024-Q2,Central,DerekSullivan,Lumber,"OSB Sheathing 7/16""",DIY/Individual,Small,170,6.18,0.0398,1050.6,Lost,5.93,0.0,5.31,0.0,0.0,0-5%
ORD-102047,2024-06-18,2024-Q2,South,Sharon Dell,Drywall,"Moisture-Resist 5/8"" 4x12",Retailer,Small,297,12.76,0.1326,3789.72,Lost,11.07,0.0,10.46,0.0,0.0,10-15%
ORD-101880,2024-06-18,2024-Q2,South,Miguel Santos,Drywall,"Cement Board 1/2""",Government/Municipal,Large,1839,14.34,0.0456,26371.26,Lost,13.69,0.0,11.76,0.0,0.0,0-5%
ORD-101932,2024-06-18,2024-Q2,South,Travis Buford,Lumber,2x4 SPF Stud 8ft,Retailer,Small,238,6.08,0.0306,1447.04,Won,5.89,1401.82,5.23,1244.74,157.08,0-5%
ORD-106563,2024-06-18,2024-Q2,Central,Hannah Voss,Concrete & Masonry,Concrete Block 8x8x16,Homebuilder,Medium,368,21.18,0.0461,7794.24,Lost,20.2,0.0,16.52,0.0,0.0,0-5%
ORD-106490,2024-06-18,2024-Q2,Central,Hannah Voss,Roofing,Architectural Shingles (sq),Homebuilder,Large,372,94.97,0.029,35328.84,Lost,92.22,0.0,66.48,0.0,0.0,0-5%
ORD-103392,2024-06-18,2024-Q2,East,Nina Abrams,Roofing,Ridge Vent 4ft,General Contractor,Large,550,93.37,0.0939,51353.5,Won,84.6,46530.0,65.36,35948.0,10582.0,5-10%
ORD-104901,2024-06-19,2024-Q2,West,Brett Okafor,Flooring,Engineered Hardwood Oak,Retailer,Medium,366,44.44,0.0277,16265.04,Won,43.21,15814.86,30.22,11060.52,4754.34,0-5%
ORD-101931,2024-06-19,2024-Q2,South,Ronnie Prewitt,Flooring,Carpet Tile Commercial,General Contractor,Large,572,44.19,0.1527,25276.68,Lost,37.44,0.0,30.05,0.0,0.0,15-20%
ORD-101938,2024-06-19,2024-Q2,South,Sharon Dell,Hardware & Fasteners,"Anchor Bolts 5/8""",Retailer,Small,376,2.94,0.0606,1105.44,Won,2.76,1037.76,2.47,928.72,109.04,5-10%
ORD-103271,2024-06-19,2024-Q2,East,Devon Park,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,215,307.22,0.0461,66052.3,Lost,293.06,0.0,202.77,0.0,0.0,0-5%
ORD-106599,2024-06-19,2024-Q2,Central,DerekSullivan,Flooring,Porcelain Tile 24x24,General Contractor,Small,97,35.12,0.0542,3406.64,Won,33.22,3222.34,23.88,2316.36,905.98,5-10%
ORD-101977,2024-06-20,2024-Q2,South,Miguel Santos,Roofing,TPO Membrane 60mil,Retailer,Medium,107,96.49,0.1556,10324.43,Lost,81.47,0.0,67.54,0.0,0.0,15-20%
ORD-101971,2024-06-20,2024-Q2,South,Ronnie Prewitt,Hardware & Fasteners,"Structural Screws 6""",Retailer,Small,989,2.73,0.126,2699.97,Lost,2.39,0.0,2.29,0.0,0.0,10-15%
ORD-104872,2024-06-20,2024-Q2,West,Sam Kowalski,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,652,3.02,0.0935,1969.04,Lost,2.74,0.0,2.54,0.0,0.0,5-10%
ORD-105004,2024-06-20,2024-Q2,West,Brett Okafor,Windows & Doors,Commercial Storefront Unit,Retailer,Large,130,264.53,0.0738,34388.9,Lost,245.02,0.0,174.59,0.0,0.0,5-10%
ORD-103293,2024-06-20,2024-Q2,East,Andre Coleman,Flooring,Engineered Hardwood Oak,Government/Municipal,Medium,181,47.47,0.0478,8592.07,Lost,45.2,0.0,32.28,0.0,0.0,0-5%
ORD-101892,2024-06-20,2024-Q2,South,Miguel Santos,Insulation,Mineral Wool R-23,Retailer,Small,127,26.22,0.0845,3329.94,Won,24.0,3048.0,19.93,2531.11,516.89,5-10%
ORD-103246,2024-06-20,2024-Q2,East,Andre Coleman,Insulation,Rigid Foam R-10 4x8,General Contractor,Medium,648,27.37,0.083,17735.76,Won,25.1,16264.8,20.8,13478.4,2786.4,5-10%
ORD-101989,2024-06-20,2024-Q2,South,Wade Hutchins,Drywall,Joint Compound 4.5gal,Retailer,Medium,709,13.44,0.2097,9528.96,Lost,10.62,0.0,11.02,0.0,0.0,20-25%
ORD-106604,2024-06-20,2024-Q2,Central,Owen Fletcher,Flooring,Porcelain Tile 24x24,General Contractor,Large,721,44.38,0.0244,31997.98,Won,43.3,31219.3,30.18,21759.78,9459.52,0-5%
ORD-106606,2024-06-20,2024-Q2,Central,Owen Fletcher,Windows & Doors,Vinyl Double-Hung Window,Homebuilder,Large,144,292.46,0.0626,42114.24,Won,274.14,39476.16,193.02,27794.88,11681.28,5-10%
ORD-100323,2024-06-21,2024-Q2,North,Priya Nadella,Windows & Doors,Vinyl Double-Hung Window,Government/Municipal,Large,127,326.74,0.0,41495.98,Won,326.74,41495.98,215.65,27387.55,14108.43,0-5%
ORD-100342,2024-06-21,2024-Q2,North,Priya Nadella,Insulation,Blown-In Cellulose,General Contractor,Medium,853,26.62,0.0067,22706.86,Lost,26.44,0.0,20.23,0.0,0.0,0-5%
ORD-104911,2024-06-21,2024-Q2,West,Cole Sanderson,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,1160,2.9,0.0551,3364.0,Won,2.74,3178.4,2.44,2830.4,348.0,5-10%
ORD-106639,2024-06-21,2024-Q2,Central,Leo Castellano,Drywall,"Moisture-Resist 5/8"" 4x12",General Contractor,Medium,1175,14.55,0.0928,17096.25,Lost,13.2,0.0,11.93,0.0,0.0,5-10%
ORD-105024,2024-06-21,2024-Q2,West,Julia Reyes,Concrete & Masonry,Concrete Mix 80lb,General Contractor,Medium,702,22.07,0.115,15493.14,Won,19.53,13710.06,17.21,12081.42,1628.64,10-15%
ORD-100266,2024-06-21,2024-Q2,North,Grant Holloway,Lumber,2x6 Pressure-Treated 12ft,Homebuilder,Medium,2513,5.92,0.0863,14876.96,Won,5.41,13595.33,5.09,12791.17,804.16,5-10%
ORD-101885,2024-06-21,2024-Q2,South,Kayla Mendez,Drywall,Drywall Tape 500ft,DIY/Individual,Medium,370,15.21,0.0876,5627.7,Won,13.88,5135.6,12.47,4613.9,521.7,5-10%
ORD-100347,2024-06-21,2024-Q2,North,Elena Vasquez,Roofing,TPO Membrane 60mil,General Contractor,Medium,219,99.68,0.0,21829.92,Lost,99.68,0.0,69.78,0.0,0.0,0-5%
ORD-105027,2024-06-21,2024-Q2,West,Ava Thornton,Drywall,"Moisture-Resist 5/8"" 4x12",Retailer,Small,211,15.14,0.1106,3194.54,Won,13.47,2842.17,12.41,2618.51,223.66,10-15%
ORD-100217,2024-06-21,2024-Q2,North,Elena Vasquez,Windows & Doors,Fiberglass Entry Door,Retailer,Medium,79,302.18,0.0,23872.22,Lost,302.18,0.0,199.44,0.0,0.0,0-5%
ORD-103291,2024-06-21,2024-Q2,East,Sofia Marchetti,Hardware & Fasteners,"Deck Screws #9 x 2.5""",DIY/Individual,Small,90,2.76,0.0412,248.4,Won,2.65,238.5,2.32,208.8,29.7,0-5%
ORD-104868,2024-06-21,2024-Q2,West,Maya Iyer,Roofing,TPO Membrane 60mil,Government/Municipal,Medium,181,87.05,0.042,15756.05,Won,83.4,15095.4,60.93,11028.33,4067.07,0-5%
ORD-106589,2024-06-22,2024-Q2,Central,Hannah Voss,Drywall,"Drywall 1/2"" 4x8",Retailer,Small,359,13.27,0.0294,4763.93,Lost,12.88,0.0,10.88,0.0,0.0,0-5%
ORD-102046,2024-06-22,2024-Q2,South,Sharon Dell,Lumber,2x6 Pressure-Treated 12ft,Retailer,Medium,1552,6.0,0.1358,9312.0,Lost,5.18,0.0,5.16,0.0,0.0,10-15%
ORD-106600,2024-06-22,2024-Q2,Central,DerekSullivan,Insulation,Spray Foam Kit 600bf,General Contractor,Medium,308,29.62,0.0235,9122.96,Won,28.92,8907.36,22.51,6933.08,1974.28,0-5%
ORD-102023,2024-06-22,2024-Q2,South,Sharon Dell,Lumber,"Plywood CDX 3/4""",Retailer,Medium,1694,6.74,0.1552,11417.56,Won,5.69,9638.86,5.8,9825.2,-186.34,15-20%
ORD-101890,2024-06-22,2024-Q2,South,Travis Buford,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1487,5.8,0.0536,8624.6,Won,5.49,8163.63,4.99,7420.13,743.5,5-10%
ORD-100374,2024-06-22,2024-Q2,North,Dana Whitfield,Roofing,TPO Membrane 60mil,General Contractor,Large,381,90.87,0.0973,34621.47,Won,82.02,31249.62,63.61,24235.41,7014.21,5-10%
ORD-106545,2024-06-22,2024-Q2,Central,Bianca Ruiz,Flooring,Engineered Hardwood Oak,Retailer,Large,561,46.26,0.0643,25951.86,Won,43.28,24280.08,31.46,17649.06,6631.02,5-10%
ORD-104894,2024-06-22,2024-Q2,West,Ava Thornton,Hardware & Fasteners,"Anchor Bolts 5/8""",General Contractor,Small,393,2.86,0.0595,1123.98,Won,2.69,1057.17,2.4,943.2,113.97,5-10%
